order,family,ebird_name,treelabels,binomial,clumin,clumax,bodmin,bodmax,is
Psittaciformes,Psittacidae,Amazona_oratrix,Amazona_oratrix,Amazona oratrix,2,3,517,517,N
Psittaciformes,Psittacidae,Amazona_ochrocephala,Amazona_ochrocephala,Amazona ochrocephala,2,4,340,535,N
Psittaciformes,Psittacidae,Amazona_aestiva,Amazona_aestiva,Amazona aestiva,1,5,400,400,N
Psittaciformes,Psittacidae,Amazona_agilis,Amazona_agilis,Amazona agilis,4,4,178,220,Y
Psittaciformes,Psittacidae,Amazona_albifrons,Amazona_albifrons,Amazona albifrons,3,5,176,242,N
Psittaciformes,Psittacidae,Amazona_leucocephala,Amazona_leucocephala,Amazona leucocephala,2,6,180,320,Y
Psittaciformes,Psittacidae,Amazona_ventralis,Amazona_ventralis,Amazona ventralis,2,4,214,214,Y
Psittaciformes,Psittacidae,Amazona_vittata,Amazona_vittata,Amazona vittata,2,4,250,312,Y
Psittaciformes,Psittacidae,Amazona_farinosa,Amazona_farinosa,Amazona farinosa,3,3,535,766,N
Psittaciformes,Psittacidae,Amazona_guildingii,Amazona_guildingii,Amazona guildingii,2,2,485,880,Y
Psittaciformes,Psittacidae,Amazona_amazonica,Amazona_amazonica,Amazona amazonica,2,5,298,469,N
Psittaciformes,Psittacidae,Forpus_xanthopterygius,Forpus_xanthopterygius,Forpus xanthopterygius,4,7,30,30,N
Psittaciformes,Psittacidae,Forpus_passerinus,Forpus_passerinus,Forpus passerinus,2,11,20,28,N
Psittaciformes,Psittacidae,Pionites_leucogaster,Pionites_leucogaster,Pionites leucogaster,2,2,155,155,N
Psittaciformes,Psittacidae,Deroptyus_accipitrinus,Deroptyus_accipitrinus,Deroptyus accipitrinus,2,3,190,300,N
Psittaciformes,Psittacidae,Pyrrhura_frontalis,Pyrrhura_frontalis,Pyrrhura frontalis,5,5,72,94,N
Psittaciformes,Psittacidae,Pyrrhura_perlata,Pyrrhura_perlata,Pyrrhura perlata,4,6,76,91,N
Psittaciformes,Psittacidae,Pyrrhura_molinae,Pyrrhura_molinae,Pyrrhura molinae,3,3,62,81,N
Psittaciformes,Psittacidae,Pyrrhura_picta,Pyrrhura_picta,Pyrrhura picta,4,5,46,85,N
Psittaciformes,Psittacidae,Pyrrhura_melanura,Pyrrhura_melanura,Pyrrhura melanura,4,4,83,83,N
Psittaciformes,Psittacidae,Pyrrhura_rupicola,Pyrrhura_rupicola,Pyrrhura rupicola,7,7,75,75,N
Psittaciformes,Psittacidae,Pyrrhura_hoffmanni,Pyrrhura_hoffmanni,Pyrrhura hoffmanni,6,6,82,82,N
Psittaciformes,Psittacidae,Cyanoliseus_patagonus,Cyanoliseus_patagonus,Cyanoliseus patagonus,2,5,227,340,N
Psittaciformes,Psittacidae,Anodorhynchus_hyacinthinus,Anodorhynchus_hyacinthinus,Anodorhynchus hyacinthinus,2,3,1435,1695,N
Psittaciformes,Psittacidae,Anodorhynchus_leari,Anodorhynchus_leari,Anodorhynchus leari,2,2,940,940,N
Psittaciformes,Psittacidae,Rhynchopsitta_pachyrhyncha,Rhynchopsitta_pachyrhyncha,Rhynchopsitta pachyrhyncha,2,5,300,350,N
Psittaciformes,Psittacidae,Eupsittula_nana,Aratinga_nana,Eupsittula nana,3,5,72,85,N
Psittaciformes,Psittacidae,Eupsittula_aurea,Aratinga_aurea,Eupsittula aurea,2,4,74,94,N
Psittaciformes,Psittacidae,Eupsittula_pertinax,Aratinga_pertinax,Eupsittula pertinax,2,7,76,102,N
Psittaciformes,Psittacidae,Aratinga_weddellii,Aratinga_weddellii,Aratinga weddellii,3,4,96,129,N
Psittaciformes,Psittacidae,Aratinga_nenday,Nandayus_nenday,Aratinga nenday,3,4,120,141,N
Psittaciformes,Psittacidae,Cyanopsitta_spixii,Cyanopsitta_spixii,Cyanopsitta spixii,4,4,296,400,N
Psittaciformes,Psittacidae,Orthopsittaca_manilatus,Orthopsittaca_manilata,Orthopsittaca manilatus,2,2,292,390,N
Psittaciformes,Psittacidae,Primolius_maracana,Primolius_maracana,Primolius maracana,3,3,246,266,N
Psittaciformes,Psittacidae,Primolius_auricollis,Primolius_auricollis,Primolius auricollis,3,4,240,250,N
Psittaciformes,Psittacidae,Ara_ararauna,Ara_ararauna,Ara ararauna,1,3,995,1380,N
Psittaciformes,Psittacidae,Ara_glaucogularis,Ara_glaucogularis,Ara glaucogularis,1,3,600,800,N
Psittaciformes,Psittacidae,Ara_macao,Ara_macao,Ara macao,1,4,900,1490,N
Psittaciformes,Psittacidae,Ara_chloropterus,Ara_chloropterus,Ara chloropterus,2,3,1050,1708,N
Psittaciformes,Psittacidae,Ara_severus,Ara_severus,Ara severus,2,2,285,430,N
Psittaciformes,Psittacidae,Leptosittaca_branickii,Leptosittaca_branickii,Leptosittaca branickii,2,4,153.7,157.8,N
Psittaciformes,Psittacidae,Guaruba_guarouba,Guaruba_guarouba,Guaruba guarouba,1,4,192,196,N
Psittaciformes,Psittacidae,Thectocercus_acuticaudatus,Aratinga_acuticaudata,Psittacara acuticaudatus,2,5,160.4,198,N
Psittaciformes,Psittacidae,Diopsittaca_nobilis,Diopsittaca_nobilis,Diopsittaca nobilis,4,4,129,169,N
Psittaciformes,Psittacidae,Psittacara_mitratus,Aratinga_mitrata,Psittacara mitratus,2,3,219,275,N
Psittaciformes,Psittacidae,Psittacara_leucophthalmus,Aratinga_leucophthalma,Psittacara leucophthalmus,3,4,100,218,N
Passeriformes,Acanthisittidae,Acanthisitta_chloris,Acanthisitta_chloris,Acanthisitta chloris,2,5,6,7,Y
Passeriformes,Acanthisittidae,Xenicus_gilviventris,Xenicus_gilviventris,Xenicus gilviventris,2,5,16,20,Y
Passeriformes,Calyptomenidae,Smithornis_capensis,Smithornis_capensis,Smithornis capensis,1,3,17.4,27.5,N
Passeriformes,Calyptomenidae,Smithornis_sharpei,Smithornis_sharpei,Smithornis sharpei,1,2,34,40.3,N
Passeriformes,Calyptomenidae,Smithornis_rufolateralis,Smithornis_rufolateralis,Smithornis rufolateralis,1,2,10,23.2,N
Passeriformes,Calyptomenidae,Calyptomena_viridis,Calyptomena_viridis,Calyptomena viridis,1,3,43,72.8,N
Passeriformes,Calyptomenidae,Calyptomena_whiteheadi,Calyptomena_whiteheadi,Calyptomena whiteheadi,1,2,142,171,Y
Passeriformes,Eurylaimidae,Cymbirhynchus_macrorhynchos,Cymbirhynchus_macrorhynchos,Cymbirhynchus macrorhynchos,2,4,50.3,76.5,N
Passeriformes,Eurylaimidae,Psarisomus_dalhousiae,Psarisomus_dalhousiae,Psarisomus dalhousiae,4,8,52.8,67,N
Passeriformes,Eurylaimidae,Serilophus_lunatus,Serilophus_lunatus,Serilophus lunatus,2,7,25.2,35,N
Passeriformes,Eurylaimidae,Eurylaimus_javanicus,Eurylaimus_javanicus,Eurylaimus javanicus,2,3,73,87.5,N
Passeriformes,Eurylaimidae,Eurylaimus_ochromalus,Eurylaimus_ochromalus,Eurylaimus ochromalus,2,3,31,39,N
Passeriformes,Eurylaimidae,Corydon_sumatranus,Corydon_sumatranus,Corydon sumatranus,2,4,140,140,N
Passeriformes,Pittidae,Erythropitta_erythrogaster,Pitta_erythrogaster,Erythropitta erythrogaster,2,2,46,70.4,Y
Passeriformes,Pittidae,Erythropitta_arquata,Pitta_arcuata,Erythropitta arquata,2,2,50,58,Y
Passeriformes,Pittidae,Erythropitta_granatina,Pitta_granatina,Erythropitta granatina,2,2,53,70,N
Passeriformes,Pittidae,Hydrornis_oatesi,Pitta_oatesi,Hydrornis oatesi,2,5,117,124,N
Passeriformes,Pittidae,Hydrornis_nipalensis,Pitta_nipalensis,Hydrornis nipalensis,3,5,110,132,N
Passeriformes,Pittidae,Hydrornis_soror,Pitta_soror,Hydrornis soror,3,3,102,120,N
Passeriformes,Pittidae,Hydrornis_caeruleus,Pitta_caerulea,Hydrornis caeruleus,2,3,202,202,N
Passeriformes,Pittidae,Hydrornis_guajanus,Pitta_guajana,Hydrornis guajanus,3,4,93,106,Y
Passeriformes,Pittidae,Hydrornis_baudii,Pitta_baudii,Hydrornis baudii,2,2,56,76,Y
Passeriformes,Pittidae,Hydrornis_cyaneus,Pitta_cyanea,Hydrornis cyaneus,4,5,99,120,N
Passeriformes,Pittidae,Hydrornis_elliotii,Pitta_elliotii,Hydrornis elliotii,2,4,85,97,N
Passeriformes,Pittidae,Hydrornis_gurneyi,Pitta_gurneyi,Hydrornis gurneyi,3,4,57,86,N
Passeriformes,Pittidae,Pitta_angolensis,Pitta_angolensis,Pitta angolensis,1,4,79,98,N
Passeriformes,Pittidae,Pitta_brachyura,Pitta_brachyura,Pitta brachyura,4,6,47,66,N
Passeriformes,Pittidae,Pitta_moluccensis,Pitta_moluccensis,Pitta moluccensis,3,7,54,146,N
Passeriformes,Pittidae,Pitta_nympha,Pitta_nympha,Pitta nympha,4,6,67.5,155,N
Passeriformes,Pittidae,Pitta_sordida,Pitta_sordida,Pitta sordida,2,5,40,82,N
Passeriformes,Pittidae,Pitta_versicolor,Pitta_versicolor,Pitta versicolor,3,5,70,128,N
Passeriformes,Pittidae,Pitta_elegans,Pitta_elegans,Pitta elegans,2,3,47,77,Y
Passeriformes,Pittidae,Pitta_iris,Pitta_iris,Pitta iris,3,5,55,72,N
Passeriformes,Thamnophilidae,Cymbilaimus_lineatus,Cymbilaimus_lineatus,Cymbilaimus lineatus,2,2,35,40,N
Passeriformes,Thamnophilidae,Batara_cinerea,Batara_cinerea,Batara cinerea,2,3,100,155,N
Passeriformes,Thamnophilidae,Frederickena_viridis,Frederickena_viridis,Frederickena viridis,2,2,65,75,N
Passeriformes,Thamnophilidae,Frederickena_unduliger,Frederickena_unduligera,Frederickena unduliger,2,2,75,85,N
Passeriformes,Thamnophilidae,Taraba_major,Taraba_major,Taraba major,2,3,47.5,70,N
Passeriformes,Thamnophilidae,Sakesphorus_canadensis,Sakesphorus_canadensis,Sakesphorus canadensis,2,3,20,28,N
Passeriformes,Thamnophilidae,Thamnophilus_doliatus,Thamnophilus_doliatus,Thamnophilus doliatus,2,3,24,31.8,N
Passeriformes,Thamnophilidae,Thamnophilus_ruficapillus,Thamnophilus_ruficapillus,Thamnophilus ruficapillus,2,3,16.3,25,N
Passeriformes,Thamnophilidae,Thamnophilus_torquatus,Thamnophilus_torquatus,Thamnophilus torquatus,2,3,18,20,N
Passeriformes,Thamnophilidae,Thamnophilus_tenuepunctatus,Thamnophilus_tenuepunctatus,Thamnophilus tenuepunctatus,2,2,22,23,N
Passeriformes,Thamnophilidae,Thamnophilus_palliatus,Thamnophilus_palliatus,Thamnophilus palliatus,2,2,26,28,N
Passeriformes,Thamnophilidae,Thamnophilus_bernardi,Sakesphorus_bernardi,Thamnophilus bernardi,2,3,28.9,32,N
Passeriformes,Thamnophilidae,Thamnophilus_atrinucha,Thamnophilus_atrinucha,Thamnophilus atrinucha,1,2,20,28.5,N
Passeriformes,Thamnophilidae,Thamnophilus_bridgesi,Thamnophilus_bridgesi,Thamnophilus bridgesi,2,2,26,27,N
Passeriformes,Thamnophilidae,Thamnophilus_schistaceus,Thamnophilus_schistaceus,Thamnophilus schistaceus,2,2,19,21,N
Passeriformes,Thamnophilidae,Thamnophilus_murinus,Thamnophilus_murinus,Thamnophilus murinus,2,2,17,20,N
Passeriformes,Thamnophilidae,Thamnophilus_cryptoleucus,Thamnophilus_cryptoleucus,Thamnophilus cryptoleucus,2,2,30,35,N
Passeriformes,Thamnophilidae,Thamnophilus_nigrocinereus,Thamnophilus_nigrocinereus,Thamnophilus nigrocinereus,2,2,28,32,N
Passeriformes,Thamnophilidae,Thamnophilus_punctatus,Thamnophilus_punctatus,Thamnophilus punctatus,2,2,16,21,N
Passeriformes,Thamnophilidae,Thamnophilus_pelzelni,Thamnophilus_pelzelni,Thamnophilus pelzelni,2,3,16,20,N
Passeriformes,Thamnophilidae,Thamnophilus_caerulescens,Thamnophilus_caerulescens,Thamnophilus caerulescens,2,3,15,24,N
Passeriformes,Thamnophilidae,Thamnophilus_aethiops,Thamnophilus_aethiops,Thamnophilus aethiops,2,2,23,30,N
Passeriformes,Thamnophilidae,Thamnophilus_amazonicus,Thamnophilus_amazonicus,Thamnophilus amazonicus,2,2,17,21,N
Passeriformes,Thamnophilidae,Megastictus_margaritatus,Megastictus_margaritatus,Megastictus margaritatus,2,2,18,21,N
Passeriformes,Thamnophilidae,Thamnistes_anabatinus,Thamnistes_anabatinus,Thamnistes anabatinus,2,2,19,23.6,N
Passeriformes,Thamnophilidae,Dysithamnus_mentalis,Dysithamnus_mentalis,Dysithamnus mentalis,2,2,11,16,N
Passeriformes,Thamnophilidae,Dysithamnus_puncticeps,Dysithamnus_puncticeps,Dysithamnus puncticeps,2,2,15,17,N
Passeriformes,Thamnophilidae,Thamnomanes_ardesiacus,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,2,2,16,19,N
Passeriformes,Thamnophilidae,Thamnomanes_caesius,Thamnomanes_caesius,Thamnomanes caesius,2,2,16,18,N
Passeriformes,Thamnophilidae,Thamnomanes_schistogynus,Thamnomanes_schistogynus,Thamnomanes schistogynus,2,2,16,18,N
Passeriformes,Thamnophilidae,Isleria_hauxwelli,Myrmotherula_hauxwelli,Isleria hauxwelli,2,2,9,12,N
Passeriformes,Thamnophilidae,Epinecrophylla_fulviventris,Epinecrophylla_fulviventris,Epinecrophylla fulviventris,2,2,8.5,11.5,N
Passeriformes,Thamnophilidae,Epinecrophylla_gutturalis,Myrmotherula_gutturalis,Epinecrophylla gutturalis,2,2,7.5,9.5,N
Passeriformes,Thamnophilidae,Epinecrophylla_haematonota,Epinecrophylla_haematonota,Epinecrophylla haematonota,2,2,8,10.5,N
Passeriformes,Thamnophilidae,Epinecrophylla_ornata,Epinecrophylla_ornata,Epinecrophylla ornata,2,2,8.5,11,N
Passeriformes,Thamnophilidae,Myrmotherula_surinamensis,Myrmotherula_surinamensis,Myrmotherula surinamensis,2,2,7.5,9,N
Passeriformes,Thamnophilidae,Myrmotherula_multostriata,Myrmotherula_multostriata,Myrmotherula multostriata,2,2,7.5,9,N
Passeriformes,Thamnophilidae,Myrmotherula_pacifica,Myrmotherula_pacifica,Myrmotherula pacifica,2,2,8.5,10,N
Passeriformes,Thamnophilidae,Myrmotherula_cherriei,Myrmotherula_cherriei,Myrmotherula cherriei,2,2,7.5,9,N
Passeriformes,Thamnophilidae,Myrmotherula_axillaris,Myrmotherula_axillaris,Myrmotherula axillaris,2,2,5,10.6,N
Passeriformes,Thamnophilidae,Myrmotherula_schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,2,2,8.5,10,N
Passeriformes,Thamnophilidae,Myrmotherula_iheringi,Myrmotherula_iheringi,Myrmotherula iheringi,2,2,7.5,9,N
Passeriformes,Thamnophilidae,Myrmorchilus_strigilatus,Myrmorchilus_strigilatus,Myrmorchilus strigilatus,2,2,23,26,N
Passeriformes,Thamnophilidae,Microrhopias_quixensis,Microrhopias_quixensis,Microrhopias quixensis,2,2,7.5,11.5,N
Passeriformes,Thamnophilidae,Formicivora_grisea,Formicivora_grisea,Formicivora grisea,2,2,8,14,N
Passeriformes,Thamnophilidae,Formicivora_rufa,Formicivora_rufa,Formicivora rufa,2,2,11.5,14,N
Passeriformes,Thamnophilidae,Drymophila_squamata,Drymophila_squamata,Drymophila squamata,2,2,10.5,11,N
Passeriformes,Thamnophilidae,Hypocnemis_cantator,Hypocnemis_cantator,Hypocnemis cantator,2,2,10,14,N
Passeriformes,Thamnophilidae,Cercomacroides_laeta,Cercomacra_laeta,Cercomacroides laeta,2,2,15,17,N
Passeriformes,Thamnophilidae,Cercomacroides_tyrannina,Cercomacra_tyrannina,Cercomacroides tyrannina,2,2,15,19,N
Passeriformes,Thamnophilidae,Cercomacroides_serva,Cercomacra_serva,Cercomacroides serva,2,2,15,17,N
Passeriformes,Thamnophilidae,Cercomacra_melanaria,Cercomacra_melanaria,Cercomacra melanaria,2,2,18.5,19.5,N
Passeriformes,Thamnophilidae,Cercomacra_nigricans,Cercomacra_nigricans,Cercomacra nigricans,2,2,15,17.5,N
Passeriformes,Thamnophilidae,Pyriglena_leuconota,Pyriglena_leuconota,Pyriglena leuconota,1,2,26,36,N
Passeriformes,Thamnophilidae,Pyriglena_leucoptera,Pyriglena_leucoptera,Pyriglena leucoptera,2,2,25,34,N
Passeriformes,Thamnophilidae,Rhopornis_ardesiacus,Rhopornis_ardesiacus,Rhopornis ardesiacus,2,2,23,28,N
Passeriformes,Thamnophilidae,Myrmoborus_leucophrys,Myrmoborus_leucophrys,Myrmoborus leucophrys,2,2,18,22,N
Passeriformes,Thamnophilidae,Myrmoborus_myotherinus,Myrmoborus_myotherinus,Myrmoborus myotherinus,1,2,16,22,N
Passeriformes,Thamnophilidae,Gymnocichla_nudiceps,Gymnocichla_nudiceps,Gymnocichla nudiceps,2,2,28,33,N
Passeriformes,Thamnophilidae,Sclateria_naevia,Sclateria_naevia,Sclateria naevia,2,2,21,27,N
Passeriformes,Thamnophilidae,Percnostola_rufifrons,Percnostola_rufifrons,Percnostola rufifrons,1,2,21,32,N
Passeriformes,Thamnophilidae,Myrmelastes_hyperythrus,Myrmeciza_hyperythra,Myrmelastes hyperythrus,2,2,38,44,N
Passeriformes,Thamnophilidae,Poliocrania_exsul,Myrmeciza_exsul,Poliocrania exsul,1,2,24,32,N
Passeriformes,Thamnophilidae,Sipia_laemosticta,Myrmeciza_laemosticta,Sipia laemosticta,2,2,25,25,N
Passeriformes,Thamnophilidae,Sciaphylax_hemimelaena,Myrmeciza_hemimelaena,Sciaphylax hemimelaena,2,2,14.5,16.5,N
Passeriformes,Thamnophilidae,Myrmoderus_ferrugineus,Myrmeciza_ferruginea,Myrmoderus ferrugineus,2,2,24,29,N
Passeriformes,Thamnophilidae,Akletos_melanoceps,Myrmeciza_melanoceps,Akletos melanoceps,2,2,36,40,N
Passeriformes,Thamnophilidae,Akletos_goeldii,Myrmeciza_goeldii,Akletos goeldii,1,2,42,42,N
Passeriformes,Thamnophilidae,Hafferia_fortis,Myrmeciza_fortis,Hafferia fortis,2,2,42,48,N
Passeriformes,Thamnophilidae,Myrmornis_torquata,Myrmornis_torquata,Myrmornis torquata,1,1,40,50,N
Passeriformes,Thamnophilidae,Pithys_albifrons,Pithys_albifrons,Pithys albifrons,2,2,18,23,N
Passeriformes,Thamnophilidae,Gymnopithys_rufigula,Gymnopithys_rufigula,Gymnopithys rufigula,2,2,26,32,N
Passeriformes,Thamnophilidae,Oneillornis_salvini,Gymnopithys_salvini,Oneillornis salvini,2,2,22,28,N
Passeriformes,Thamnophilidae,Rhegmatorhina_melanosticta,Rhegmatorhina_melanosticta,Rhegmatorhina melanosticta,2,2,29,33,N
Passeriformes,Thamnophilidae,Hylophylax_naevioides,Hylophylax_naevioides,Hylophylax naevioides,1,2,15,19.5,N
Passeriformes,Thamnophilidae,Hylophylax_naevius,Hylophylax_naevius,Hylophylax naevius,1,3,11,14,N
Passeriformes,Thamnophilidae,Willisornis_poecilinotus,Willisornis_poecilinotus,Willisornis poecilinotus,2,2,15,22.3,N
Passeriformes,Thamnophilidae,Phlegopsis_nigromaculata,Phlegopsis_nigromaculata,Phlegopsis nigromaculata,2,2,42,51,N
Passeriformes,Thamnophilidae,Phaenostictus_mcleannani,Phaenostictus_mcleannani,Phaenostictus mcleannani,2,2,51.1,51.1,N
Passeriformes,Melanopareiidae,Melanopareia_torquata,Melanopareia_torquata,Melanopareia torquata,2,2,16,23,N
Passeriformes,Melanopareiidae,Melanopareia_maximiliani,Melanopareia_maximiliani,Melanopareia maximiliani,2,3,16.7,18,N
Passeriformes,Melanopareiidae,Melanopareia_elegans,Melanopareia_elegans,Melanopareia elegans,3,3,15.5,20.2,N
Passeriformes,Conopophagidae,Pittasoma_michleri,Pittasoma_michleri,Pittasoma michleri,2,2,99,99,N
Passeriformes,Conopophagidae,Conopophaga_aurita,Conopophaga_aurita,Conopophaga aurita,2,2,20,31,N
Passeriformes,Conopophagidae,Conopophaga_lineata,Conopophaga_lineata,Conopophaga lineata,2,2,16,27,N
Passeriformes,Grallariidae,Grallaria_varia,Grallaria_varia,Grallaria varia,2,2,90,134.7,N
Passeriformes,Grallariidae,Grallaria_guatimalensis,Grallaria_guatimalensis,Grallaria guatimalensis,2,2,69.5,95,N
Passeriformes,Grallariidae,Grallaria_ruficapilla,Grallaria_ruficapilla,Grallaria ruficapilla,2,2,70,98,N
Passeriformes,Grallariidae,Grallaria_hypoleuca,Grallaria_hypoleuca,Grallaria hypoleuca,2,2,62,69,N
Passeriformes,Grallariidae,Grallaria_rufula,Grallaria_rufula,Grallaria rufula,1,2,35,46,N
Passeriformes,Grallariidae,Myrmothera_campanisona,Myrmothera_campanisona,Myrmothera campanisona,2,2,39.5,64,N
Passeriformes,Grallariidae,Myrmothera_simplex,Myrmothera_simplex,Myrmothera simplex,2,2,40.5,53,N
Passeriformes,Grallariidae,Grallaricula_flavirostris,Grallaricula_flavirostris,Grallaricula flavirostris,1,2,14,18,N
Passeriformes,Grallariidae,Grallaricula_nana,Grallaricula_nana,Grallaricula nana,1,1,17.5,21.5,N
Passeriformes,Rhinocryptidae,Pteroptochos_castaneus,Pteroptochos_castaneus,Pteroptochos castaneus,2,2,130,185,N
Passeriformes,Rhinocryptidae,Pteroptochos_tarnii,Pteroptochos_tarnii,Pteroptochos tarnii,2,2,150,184,N
Passeriformes,Rhinocryptidae,Pteroptochos_megapodius,Pteroptochos_megapodius,Pteroptochos megapodius,2,3,113,135,N
Passeriformes,Rhinocryptidae,Scelorchilus_rubecula,Scelorchilus_rubecula,Scelorchilus rubecula,2,3,53.7,53.7,N
Passeriformes,Rhinocryptidae,Rhinocrypta_lanceolata,Rhinocrypta_lanceolata,Rhinocrypta lanceolata,1,3,51.5,64,N
Passeriformes,Rhinocryptidae,Teledromas_fuscus,Teledromas_fuscus,Teledromas fuscus,2,2,35.4,41.8,N
Passeriformes,Rhinocryptidae,Eugralla_paradoxa,Eugralla_paradoxa,Eugralla paradoxa,2,3,28.6,30.5,N
Passeriformes,Rhinocryptidae,Eleoscytalopus_indigoticus,Eleoscytalopus_indigoticus,Eleoscytalopus indigoticus,2,2,12.2,18,N
Passeriformes,Rhinocryptidae,Scytalopus_magellanicus,Scytalopus_magellanicus,Scytalopus magellanicus,2,3,10.4,13.9,N
Passeriformes,Rhinocryptidae,Scytalopus_affinis,Scytalopus_affinis,Scytalopus affinis,2,2,12.3,15,N
Passeriformes,Formicariidae,Formicarius_colma,Formicarius_colma,Formicarius colma,2,2,38,49,N
Passeriformes,Formicariidae,Formicarius_analis,Formicarius_analis,Formicarius analis,2,2,42.5,69,N
Passeriformes,Formicariidae,Formicarius_nigricapillus,Formicarius_nigricapillus,Formicarius nigricapillus,2,2,58,68,N
Passeriformes,Furnariidae,Sclerurus_mexicanus,Sclerurus_mexicanus,Sclerurus mexicanus,2,2,20,27,N
Passeriformes,Furnariidae,Sclerurus_guatemalensis,Sclerurus_guatemalensis,Sclerurus guatemalensis,2,2,34.7,34.7,N
Passeriformes,Furnariidae,Sclerurus_scansor,Sclerurus_scansor,Sclerurus scansor,2,3,30,41,N
Passeriformes,Furnariidae,Geositta_peruviana,Geositta_peruviana,Geositta peruviana,2,2,11,25.3,N
Passeriformes,Furnariidae,Geositta_tenuirostris,Geositta_tenuirostris,Geositta tenuirostris,2,2,32,38,N
Passeriformes,Furnariidae,Geositta_cunicularia,Geositta_cunicularia,Geositta cunicularia,2,3,20,34,N
Passeriformes,Furnariidae,Geositta_punensis,Geositta_punensis,Geositta punensis,2,3,22,29,N
Passeriformes,Furnariidae,Geositta_poeciloptera,Geositta_poeciloptera,Geositta poeciloptera,3,3,17,19,N
Passeriformes,Furnariidae,Geositta_rufipennis,Geositta_rufipennis,Geositta rufipennis,2,3,25,54,N
Passeriformes,Furnariidae,Geositta_antarctica,Geositta_antarctica,Geositta antarctica,3,3,34,40,N
Passeriformes,Furnariidae,Geositta_isabellina,Geositta_isabellina,Geositta isabellina,3,3,38,48,N
Passeriformes,Furnariidae,Sittasomus_griseicapillus,Sittasomus_griseicapillus,Sittasomus griseicapillus,2,3,8.6,18,N
Passeriformes,Furnariidae,Deconychura_longicauda,Deconychura_longicauda,Deconychura longicauda,2,2,19.4,29,N
Passeriformes,Furnariidae,Dendrocincla_homochroa,Dendrocincla_homochroa,Dendrocincla homochroa,2,3,27,45,N
Passeriformes,Furnariidae,Dendrocincla_anabatina,Dendrocincla_anabatina,Dendrocincla anabatina,2,2,29,42,N
Passeriformes,Furnariidae,Dendrocincla_fuliginosa,Dendrocincla_fuliginosa,Dendrocincla fuliginosa,1,3,25,50,N
Passeriformes,Furnariidae,Dendrocincla_turdina,Dendrocincla_turdina,Dendrocincla turdina,2,2,29,45,N
Passeriformes,Furnariidae,Glyphorynchus_spirurus,Glyphorynchus_spirurus,Glyphorynchus spirurus,2,2,10.5,21,N
Passeriformes,Furnariidae,Dendrexetastes_rufigula,Dendrexetastes_rufigula,Dendrexetastes rufigula,2,3,64,77,N
Passeriformes,Furnariidae,Dendrocolaptes_sanctithomae,Dendrocolaptes_sanctithomae,Dendrocolaptes sanctithomae,2,2,53,83,N
Passeriformes,Furnariidae,Dendrocolaptes_certhia,Dendrocolaptes_certhia,Dendrocolaptes certhia,1,1,50,79,N
Passeriformes,Furnariidae,Dendrocolaptes_picumnus,Dendrocolaptes_picumnus,Dendrocolaptes picumnus,2,2,47,98,N
Passeriformes,Furnariidae,Dendrocolaptes_platyrostris,Dendrocolaptes_platyrostris,Dendrocolaptes platyrostris,3,4,55,69,N
Passeriformes,Furnariidae,Xiphocolaptes_promeropirhynchus,Xiphocolaptes_promeropirhynchus,Xiphocolaptes promeropirhynchus,2,3,102.9,144,N
Passeriformes,Furnariidae,Xiphocolaptes_albicollis,Xiphocolaptes_albicollis,Xiphocolaptes albicollis,2,4,110,130,N
Passeriformes,Furnariidae,Xiphocolaptes_major,Xiphocolaptes_major,Xiphocolaptes major,2,3,120,162,N
Passeriformes,Furnariidae,Xiphorhynchus_obsoletus,Xiphorhynchus_obsoletus,Xiphorhynchus obsoletus,2,2,24,37,N
Passeriformes,Furnariidae,Xiphorhynchus_fuscus,Xiphorhynchus_fuscus,Xiphorhynchus fuscus,2,3,15.5,25,N
Passeriformes,Furnariidae,Xiphorhynchus_pardalotus,Xiphorhynchus_pardalotus,Xiphorhynchus pardalotus,1,1,27,49,N
Passeriformes,Furnariidae,Xiphorhynchus_elegans,Xiphorhynchus_elegans,Xiphorhynchus elegans,2,2,29,38,N
Passeriformes,Furnariidae,Xiphorhynchus_spixii,Xiphorhynchus_spixii,Xiphorhynchus spixii,2,2,27,36,N
Passeriformes,Furnariidae,Xiphorhynchus_susurrans,Xiphorhynchus_susurrans,Xiphorhynchus susurrans,2,2,35,58,N
Passeriformes,Furnariidae,Xiphorhynchus_guttatus,Xiphorhynchus_guttatus,Xiphorhynchus guttatus,1,3,45,74,N
Passeriformes,Furnariidae,Xiphorhynchus_flavigaster,Xiphorhynchus_flavigaster,Xiphorhynchus flavigaster,2,3,35,62,N
Passeriformes,Furnariidae,Xiphorhynchus_lachrymosus,Xiphorhynchus_lachrymosus,Xiphorhynchus lachrymosus,2,2,51,66,N
Passeriformes,Furnariidae,Xiphorhynchus_erythropygius,Xiphorhynchus_erythropygius,Xiphorhynchus erythropygius,2,2,40,54,N
Passeriformes,Furnariidae,Dendroplex_picus,Dendroplex_picus,Dendroplex picus,1,3,33,51,N
Passeriformes,Furnariidae,Campylorhamphus_trochilirostris,Campylorhamphus_trochilirostris,Campylorhamphus trochilirostris,1,3,30,55,N
Passeriformes,Furnariidae,Campylorhamphus_falcularius,Campylorhamphus_falcularius,Campylorhamphus falcularius,2,2,37,42,N
